id,zip_code,created_at,updated_at
450,3060,2021-09-20 10:21:50,2021-09-20 10:21:50
451,3064,2021-09-20 10:21:50,2021-09-20 10:21:50
452,3065,2021-09-20 10:21:50,2021-09-20 10:21:50
453,3061,2021-09-20 10:21:50,2021-09-20 10:21:50
454,3127,2021-09-20 10:21:50,2021-09-20 10:21:50
455,3020,2021-09-20 10:21:50,2021-09-20 10:21:50
456,3001,2021-09-20 10:21:50,2021-09-20 10:21:50
457,3002,2021-09-20 10:21:50,2021-09-20 10:21:50
458,3000,2021-09-20 10:21:50,2021-09-20 10:21:50
459,3030,2021-09-20 10:21:50,2021-09-20 10:21:50
460,3120,2021-09-20 10:21:50,2021-09-20 10:21:50
461,3125,2021-09-20 10:21:50,2021-09-20 10:21:50
462,3122,2021-09-20 10:21:50,2021-09-20 10:21:50
463,3128,2021-09-20 10:21:50,2021-09-20 10:21:50
464,3124,2021-09-20 10:21:50,2021-09-20 10:21:50
465,3121,2021-09-20 10:21:50,2021-09-20 10:21:50
466,3127,2021-09-20 10:21:50,2021-09-20 10:21:50
467,3129,2021-09-20 10:21:50,2021-09-20 10:21:50
468,3126,2021-09-20 10:21:50,2021-09-20 10:21:50
469,3123,2021-09-20 10:21:50,2021-09-20 10:21:50
470,3170,2021-09-20 10:21:50,2021-09-20 10:21:50
471,3175,2021-09-20 10:21:50,2021-09-20 10:21:50
472,3171,2021-09-20 10:21:50,2021-09-20 10:21:50
473,3173,2021-09-20 10:21:50,2021-09-20 10:21:50
474,3172,2021-09-20 10:21:50,2021-09-20 10:21:50
475,3174,2021-09-20 10:21:50,2021-09-20 10:21:50
476,3130,2021-09-20 10:21:50,2021-09-20 10:21:50
477,3131,2021-09-20 10:21:50,2021-09-20 10:21:50
478,3133,2021-09-20 10:21:50,2021-09-20 10:21:50
479,3132,2021-09-20 10:21:50,2021-09-20 10:21:50
480,3134,2021-09-20 10:21:50,2021-09-20 10:21:50
481,3116,2021-09-20 10:21:50,2021-09-20 10:21:50
482,3117,2021-09-20 10:21:50,2021-09-20 10:21:50
483,3152,2021-09-20 10:21:50,2021-09-20 10:21:50
484,3150,2021-09-20 10:21:50,2021-09-20 10:21:50
485,3151,2021-09-20 10:21:50,2021-09-20 10:21:50
486,3164,2021-09-20 10:21:50,2021-09-20 10:21:50
487,3165,2021-09-20 10:21:50,2021-09-20 10:21:50
488,3162,2021-09-20 10:21:50,2021-09-20 10:21:50
489,3161,2021-09-20 10:21:50,2021-09-20 10:21:50
490,3160,2021-09-20 10:21:50,2021-09-20 10:21:50
491,3163,2021-09-20 10:21:50,2021-09-20 10:21:50
492,3156,2021-09-20 10:21:50,2021-09-20 10:21:50
493,3191,2021-09-20 10:21:50,2021-09-20 10:21:50
494,3190,2021-09-20 10:21:50,2021-09-20 10:21:50
495,3181,2021-09-20 10:21:50,2021-09-20 10:21:50
496,3183,2021-09-20 10:21:50,2021-09-20 10:21:50
497,3180,2021-09-20 10:21:50,2021-09-20 10:21:50
498,3182,2021-09-20 10:21:50,2021-09-20 10:21:50
499,3140,2021-09-20 10:21:50,2021-09-20 10:21:50
500,3106,2021-09-20 10:21:50,2021-09-20 10:21:50
501,3107,2021-09-20 10:21:50,2021-09-20 10:21:50
502,3104,2021-09-20 10:21:50,2021-09-20 10:21:50
503,3111,2021-09-20 10:21:50,2021-09-20 10:21:50
504,3112,2021-09-20 10:21:50,2021-09-20 10:21:50
505,3103,2021-09-20 10:21:50,2021-09-20 10:21:50
506,3113,2021-09-20 10:21:50,2021-09-20 10:21:50
507,3108,2021-09-20 10:21:50,2021-09-20 10:21:50
508,3109,2021-09-20 10:21:50,2021-09-20 10:21:50
509,3114,2021-09-20 10:21:50,2021-09-20 10:21:50
510,3105,2021-09-20 10:21:50,2021-09-20 10:21:50
511,3100,2021-09-20 10:21:50,2021-09-20 10:21:50
512,3102,2021-09-20 10:21:50,2021-09-20 10:21:50
513,3101,2021-09-20 10:21:50,2021-09-20 10:21:50
514,,2021-09-20 10:21:50,2021-09-20 10:21:50
515,,2021-09-20 10:21:50,2021-09-20 10:21:50
516,4650,2021-09-20 10:21:50,2021-09-20 10:21:50
517,4600,2021-09-20 10:21:50,2021-09-20 10:21:50
518,4660,2021-09-20 10:21:50,2021-09-20 10:21:50
519,4610,2021-09-20 10:21:50,2021-09-20 10:21:50
520,4620,2021-09-20 10:21:50,2021-09-20 10:21:50
521,4641,2021-09-20 10:21:50,2021-09-20 10:21:50
522,4630,2021-09-20 10:21:50,2021-09-20 10:21:50
523,3450,2021-09-20 10:21:50,2021-09-20 10:21:50
524,3451,2021-09-20 10:21:50,2021-09-20 10:21:50
525,3452,2021-09-20 10:21:50,2021-09-20 10:21:50
526,3420,2021-09-20 10:21:50,2021-09-20 10:21:50
527,3402,2021-09-20 10:21:50,2021-09-20 10:21:50
528,3403,2021-09-20 10:21:50,2021-09-20 10:21:50
529,3400,2021-09-20 10:21:50,2021-09-20 10:21:50
530,3404,2021-09-20 10:21:50,2021-09-20 10:21:50
531,3401,2021-09-20 10:21:50,2021-09-20 10:21:50
532,3462,2021-09-20 10:21:50,2021-09-20 10:21:50
533,3463,2021-09-20 10:21:50,2021-09-20 10:21:50
534,3464,2021-09-20 10:21:50,2021-09-20 10:21:50
535,3460,2021-09-20 10:21:50,2021-09-20 10:21:50
536,3461,2021-09-20 10:21:50,2021-09-20 10:21:50
537,3419,2021-09-20 10:21:50,2021-09-20 10:21:50
538,3417,2021-09-20 10:21:50,2021-09-20 10:21:50
539,3411,2021-09-20 10:21:50,2021-09-20 10:21:50
540,3410,2021-09-20 10:21:50,2021-09-20 10:21:50
541,3412,2021-09-20 10:21:50,2021-09-20 10:21:50
542,3414,2021-09-20 10:21:50,2021-09-20 10:21:50
543,3418,2021-09-20 10:21:50,2021-09-20 10:21:50
544,3415,2021-09-20 10:21:50,2021-09-20 10:21:50
545,3413,2021-09-20 10:21:50,2021-09-20 10:21:50
546,3441,2021-09-20 10:21:50,2021-09-20 10:21:50
547,3443,2021-09-20 10:21:50,2021-09-20 10:21:50
548,3432,2021-09-20 10:21:50,2021-09-20 10:21:50
549,3430,2021-09-20 10:21:50,2021-09-20 10:21:50
550,3431,2021-09-20 10:21:50,2021-09-20 10:21:50
551,3602,2021-09-20 10:21:50,2021-09-20 10:21:50
552,3600,2021-09-20 10:21:50,2021-09-20 10:21:50
553,3601,2021-09-20 10:21:50,2021-09-20 10:21:50
554,3603,2021-09-20 10:21:50,2021-09-20 10:21:50
555,3651,2021-09-20 10:21:50,2021-09-20 10:21:50
556,3650,2021-09-20 10:21:50,2021-09-20 10:21:50
557,3653,2021-09-20 10:21:50,2021-09-20 10:21:50
558,3655,2021-09-20 10:21:50,2021-09-20 10:21:50
559,3654,2021-09-20 10:21:50,2021-09-20 10:21:50
560,3652,2021-09-20 10:21:50,2021-09-20 10:21:50
561,3611,2021-09-20 10:21:50,2021-09-20 10:21:50
562,3610,2021-09-20 10:21:50,2021-09-20 10:21:50
563,3661,2021-09-20 10:21:50,2021-09-20 10:21:50
564,3660,2021-09-20 10:21:50,2021-09-20 10:21:50
565,3630,2021-09-20 10:21:50,2021-09-20 10:21:50
566,3631,2021-09-20 10:21:50,2021-09-20 10:21:50
567,3632,2021-09-20 10:21:50,2021-09-20 10:21:50
568,3633,2021-09-20 10:21:50,2021-09-20 10:21:50
569,3642,2021-09-20 10:21:50,2021-09-20 10:21:50
570,3640,2021-09-20 10:21:50,2021-09-20 10:21:50
571,3641,2021-09-20 10:21:50,2021-09-20 10:21:50
572,3623,2021-09-20 10:21:50,2021-09-20 10:21:50
573,3624,2021-09-20 10:21:50,2021-09-20 10:21:50
574,3621,2021-09-20 10:21:50,2021-09-20 10:21:50
575,3622,2021-09-20 10:21:50,2021-09-20 10:21:50
576,3620,2021-09-20 10:21:50,2021-09-20 10:21:50
577,4376,2021-09-20 10:21:50,2021-09-20 10:21:50
578,4378,2021-09-20 10:21:50,2021-09-20 10:21:50
579,4377,2021-09-20 10:21:50,2021-09-20 10:21:50
580,4366,2021-09-20 10:21:50,2021-09-20 10:21:50
581,4369,2021-09-20 10:21:50,2021-09-20 10:21:50
582,4365,2021-09-20 10:21:50,2021-09-20 10:21:50
583,4368,2021-09-20 10:21:50,2021-09-20 10:21:50
584,4363,2021-09-20 10:21:50,2021-09-20 10:21:50
585,4367,2021-09-20 10:21:50,2021-09-20 10:21:50
586,4364,2021-09-20 10:21:50,2021-09-20 10:21:50
587,4221,2021-09-20 10:21:50,2021-09-20 10:21:50
588,4211,2021-09-20 10:21:50,2021-09-20 10:21:50
589,4215,2021-09-20 10:21:50,2021-09-20 10:21:50
590,4210,2021-09-20 10:21:50,2021-09-20 10:21:50
591,4212,2021-09-20 10:21:50,2021-09-20 10:21:50
592,4203,2021-09-20 10:21:50,2021-09-20 10:21:50
593,4220,2021-09-20 10:21:50,2021-09-20 10:21:50
594,4219,2021-09-20 10:21:50,2021-09-20 10:21:50
595,4209,2021-09-20 10:21:50,2021-09-20 10:21:50
596,4218,2021-09-20 10:21:50,2021-09-20 10:21:50
597,4205,2021-09-20 10:21:50,2021-09-20 10:21:50
598,4100,2021-09-20 10:21:50,2021-09-20 10:21:50
599,4000,2021-09-20 10:21:50,2021-09-20 10:21:50
600,4223,2021-09-20 10:21:50,2021-09-20 10:21:50
601,4207,2021-09-20 10:21:50,2021-09-20 10:21:50
602,4216,2021-09-20 10:21:50,2021-09-20 10:21:50
603,4225,2021-09-20 10:21:50,2021-09-20 10:21:50
604,4214,2021-09-20 10:21:50,2021-09-20 10:21:50
605,4206,2021-09-20 10:21:50,2021-09-20 10:21:50
606,4222,2021-09-20 10:21:50,2021-09-20 10:21:50
607,4208,2021-09-20 10:21:50,2021-09-20 10:21:50
608,4226,2021-09-20 10:21:50,2021-09-20 10:21:50
609,4217,2021-09-20 10:21:50,2021-09-20 10:21:50
610,4202,2021-09-20 10:21:50,2021-09-20 10:21:50
611,4204,2021-09-20 10:21:50,2021-09-20 10:21:50
612,4224,2021-09-20 10:21:50,2021-09-20 10:21:50
613,4213,2021-09-20 10:21:50,2021-09-20 10:21:50
614,4383,2021-09-20 10:21:50,2021-09-20 10:21:50
615,4382,2021-09-20 10:21:50,2021-09-20 10:21:50
616,4380,2021-09-20 10:21:50,2021-09-20 10:21:50
617,4381,2021-09-20 10:21:50,2021-09-20 10:21:50
618,4352,2021-09-20 10:21:50,2021-09-20 10:21:50
619,4350,2021-09-20 10:21:50,2021-09-20 10:21:50
620,4354,2021-09-20 10:21:50,2021-09-20 10:21:50
621,4353,2021-09-20 10:21:50,2021-09-20 10:21:50
622,4351,2021-09-20 10:21:50,2021-09-20 10:21:50
623,4355,2021-09-20 10:21:50,2021-09-20 10:21:50
624,,2021-09-20 10:21:50,2021-09-20 10:21:50
625,4330,2021-09-20 10:21:50,2021-09-20 10:21:50
626,4333,2021-09-20 10:21:50,2021-09-20 10:21:50
627,4336,2021-09-20 10:21:50,2021-09-20 10:21:50
628,4334,2021-09-20 10:21:50,2021-09-20 10:21:50
629,4337,2021-09-20 10:21:50,2021-09-20 10:21:50
630,4338,2021-09-20 10:21:50,2021-09-20 10:21:50
631,4393,2021-09-20 10:21:50,2021-09-20 10:21:50
632,4392,2021-09-20 10:21:50,2021-09-20 10:21:50
633,4390,2021-09-20 10:21:50,2021-09-20 10:21:50
634,4391,2021-09-20 10:21:50,2021-09-20 10:21:50
635,4398,2021-09-20 10:21:50,2021-09-20 10:21:50
636,4396,2021-09-20 10:21:50,2021-09-20 10:21:50
637,4397,2021-09-20 10:21:50,2021-09-20 10:21:50
638,4321,2021-09-20 10:21:50,2021-09-20 10:21:50
639,4325,2021-09-20 10:21:50,2021-09-20 10:21:50
640,4323,2021-09-20 10:21:50,2021-09-20 10:21:50
641,4322,2021-09-20 10:21:50,2021-09-20 10:21:50
642,4324,2021-09-20 10:21:50,2021-09-20 10:21:50
643,4327,2021-09-20 10:21:50,2021-09-20 10:21:50
644,4320,2021-09-20 10:21:50,2021-09-20 10:21:50
645,4328,2021-09-20 10:21:50,2021-09-20 10:21:50
646,4371,2021-09-20 10:21:50,2021-09-20 10:21:50
647,4370,2021-09-20 10:21:50,2021-09-20 10:21:50
648,4361,2021-09-20 10:21:50,2021-09-20 10:21:50
649,4360,2021-09-20 10:21:50,2021-09-20 10:21:50
650,4349,2021-09-20 10:21:50,2021-09-20 10:21:50
651,4341,2021-09-20 10:21:50,2021-09-20 10:21:50
652,4347,2021-09-20 10:21:50,2021-09-20 10:21:50
653,4345,2021-09-20 10:21:50,2021-09-20 10:21:50
654,4343,2021-09-20 10:21:50,2021-09-20 10:21:50
655,4346,2021-09-20 10:21:50,2021-09-20 10:21:50
656,4344,2021-09-20 10:21:50,2021-09-20 10:21:50
657,4342,2021-09-20 10:21:50,2021-09-20 10:21:50
658,4348,2021-09-20 10:21:50,2021-09-20 10:21:50
659,4340,2021-09-20 10:21:50,2021-09-20 10:21:50
660,4300,2021-09-20 10:21:50,2021-09-20 10:21:50
661,4301,2021-09-20 10:21:50,2021-09-20 10:21:50
662,4302,2021-09-20 10:21:50,2021-09-20 10:21:50
663,4387,2021-09-20 10:21:50,2021-09-20 10:21:50
664,4388,2021-09-20 10:21:50,2021-09-20 10:21:50
665,4386,2021-09-20 10:21:50,2021-09-20 10:21:50
666,4312,2021-09-20 10:21:50,2021-09-20 10:21:50
667,4311,2021-09-20 10:21:50,2021-09-20 10:21:50
668,4313,2021-09-20 10:21:50,2021-09-20 10:21:50
669,4315,2021-09-20 10:21:50,2021-09-20 10:21:50
670,4316,2021-09-20 10:21:50,2021-09-20 10:21:50
671,4317,2021-09-20 10:21:50,2021-09-20 10:21:50
672,4314,2021-09-20 10:21:50,2021-09-20 10:21:50
673,4310,2021-09-20 10:21:50,2021-09-20 10:21:50
674,3560,2021-09-20 10:21:50,2021-09-20 10:21:50
675,3562,2021-09-20 10:21:50,2021-09-20 10:21:50
676,3561,2021-09-20 10:21:50,2021-09-20 10:21:50
677,3526,2021-09-20 10:21:50,2021-09-20 10:21:50
678,3520,2021-09-20 10:21:50,2021-09-20 10:21:50
679,3521,2021-09-20 10:21:50,2021-09-20 10:21:50
680,3510,2021-09-20 10:21:50,2021-09-20 10:21:50
681,3511,2021-09-20 10:21:50,2021-09-20 10:21:50
682,3510,2021-09-20 10:21:50,2021-09-20 10:21:50
683,3551,2021-09-20 10:21:50,2021-09-20 10:21:50
684,3552,2021-09-20 10:21:50,2021-09-20 10:21:50
685,3550,2021-09-20 10:21:50,2021-09-20 10:21:50
686,3501,2021-09-20 10:21:50,2021-09-20 10:21:50
687,3500,2021-09-20 10:21:50,2021-09-20 10:21:50
688,3503,2021-09-20 10:21:50,2021-09-20 10:21:50
689,3502,2021-09-20 10:21:50,2021-09-20 10:21:50
690,3504,2021-09-20 10:21:50,2021-09-20 10:21:50
691,3518,2021-09-20 10:21:50,2021-09-20 10:21:50
692,3516,2021-09-20 10:21:50,2021-09-20 10:21:50
693,3519,2021-09-20 10:21:50,2021-09-20 10:21:50
694,3517,2021-09-20 10:21:50,2021-09-20 10:21:50
695,3532,2021-09-20 10:21:50,2021-09-20 10:21:50
696,3530,2021-09-20 10:21:50,2021-09-20 10:21:50
697,3533,2021-09-20 10:21:50,2021-09-20 10:21:50
698,3531,2021-09-20 10:21:50,2021-09-20 10:21:50
699,3546,2021-09-20 10:21:50,2021-09-20 10:21:50
700,3572,2021-09-20 10:21:50,2021-09-20 10:21:50
701,3570,2021-09-20 10:21:50,2021-09-20 10:21:50
702,3571,2021-09-20 10:21:50,2021-09-20 10:21:50
703,3582,2021-09-20 10:21:50,2021-09-20 10:21:50
704,3581,2021-09-20 10:21:50,2021-09-20 10:21:50
705,3583,2021-09-20 10:21:50,2021-09-20 10:21:50
706,3580,2021-09-20 10:21:50,2021-09-20 10:21:50
707,3543,2021-09-20 10:21:50,2021-09-20 10:21:50
708,3542,2021-09-20 10:21:50,2021-09-20 10:21:50
709,3540,2021-09-20 10:21:50,2021-09-20 10:21:50
710,3545,2021-09-20 10:21:50,2021-09-20 10:21:50
711,3541,2021-09-20 10:21:50,2021-09-20 10:21:50
712,3544,2021-09-20 10:21:50,2021-09-20 10:21:50
713,4742,2021-09-20 10:21:50,2021-09-20 10:21:50
714,4740,2021-09-20 10:21:50,2021-09-20 10:21:50
715,4741,2021-09-20 10:21:50,2021-09-20 10:21:50
716,4743,2021-09-20 10:21:50,2021-09-20 10:21:50
717,4700,2021-09-20 10:21:50,2021-09-20 10:21:50
718,4702,2021-09-20 10:21:50,2021-09-20 10:21:50
719,4701,2021-09-20 10:21:50,2021-09-20 10:21:50
720,4710,2021-09-20 10:21:50,2021-09-20 10:21:50
721,4720,2021-09-20 10:21:50,2021-09-20 10:21:50
722,4730,2021-09-20 10:21:50,2021-09-20 10:21:50
723,4761,2021-09-20 10:21:50,2021-09-20 10:21:50
724,4762,2021-09-20 10:21:50,2021-09-20 10:21:50
725,4760,2021-09-20 10:21:50,2021-09-20 10:21:50
726,4750,2021-09-20 10:21:50,2021-09-20 10:21:50
727,3910,2021-09-20 10:21:50,2021-09-20 10:21:50
728,3912,2021-09-20 10:21:50,2021-09-20 10:21:50
729,3911,2021-09-20 10:21:50,2021-09-20 10:21:50
730,3913,2021-09-20 10:21:50,2021-09-20 10:21:50
731,3922,2021-09-20 10:21:50,2021-09-20 10:21:50
732,3920,2021-09-20 10:21:50,2021-09-20 10:21:50
733,3921,2021-09-20 10:21:50,2021-09-20 10:21:50
734,3923,2021-09-20 10:21:50,2021-09-20 10:21:50
735,3901,2021-09-20 10:21:50,2021-09-20 10:21:50
736,3900,2021-09-20 10:21:50,2021-09-20 10:21:50
737,3903,2021-09-20 10:21:50,2021-09-20 10:21:50
738,3902,2021-09-20 10:21:50,2021-09-20 10:21:50
739,3942,2021-09-20 10:21:50,2021-09-20 10:21:50
740,3943,2021-09-20 10:21:50,2021-09-20 10:21:50
741,3940,2021-09-20 10:21:50,2021-09-20 10:21:50
742,3941,2021-09-20 10:21:50,2021-09-20 10:21:50
743,3932,2021-09-20 10:21:50,2021-09-20 10:21:50
744,3933,2021-09-20 10:21:50,2021-09-20 10:21:50
745,3931,2021-09-20 10:21:50,2021-09-20 10:21:50
746,3930,2021-09-20 10:21:50,2021-09-20 10:21:50
747,3937,2021-09-20 10:21:50,2021-09-20 10:21:50
748,4420,2021-09-20 10:21:50,2021-09-20 10:21:50
749,4400,2021-09-20 10:21:50,2021-09-20 10:21:50
750,4470,2021-09-20 10:21:50,2021-09-20 10:21:50
751,4430,2021-09-20 10:21:50,2021-09-20 10:21:50
752,4460,2021-09-20 10:21:50,2021-09-20 10:21:50
753,4450,2021-09-20 10:21:50,2021-09-20 10:21:50
754,4410,2021-09-20 10:21:50,2021-09-20 10:21:50
755,4440,2021-09-20 10:21:50,2021-09-20 10:21:50
756,3730,2021-09-20 10:21:50,2021-09-20 10:21:50
757,3731,2021-09-20 10:21:50,2021-09-20 10:21:50
758,3732,2021-09-20 10:21:50,2021-09-20 10:21:50
759,3709,2021-09-20 10:21:50,2021-09-20 10:21:50
760,3702,2021-09-20 10:21:50,2021-09-20 10:21:50
761,3708,2021-09-20 10:21:50,2021-09-20 10:21:50
762,3707,2021-09-20 10:21:50,2021-09-20 10:21:50
763,3701,2021-09-20 10:21:50,2021-09-20 10:21:50
764,3706,2021-09-20 10:21:50,2021-09-20 10:21:50
765,3704,2021-09-20 10:21:50,2021-09-20 10:21:50
766,3700,2021-09-20 10:21:50,2021-09-20 10:21:50
767,3703,2021-09-20 10:21:50,2021-09-20 10:21:50
768,3705,2021-09-20 10:21:50,2021-09-20 10:21:50
769,3721,2021-09-20 10:21:50,2021-09-20 10:21:50
770,3725,2021-09-20 10:21:50,2021-09-20 10:21:50
771,3723,2021-09-20 10:21:50,2021-09-20 10:21:50
772,3724,2021-09-20 10:21:50,2021-09-20 10:21:50
773,3722,2021-09-20 10:21:50,2021-09-20 10:21:50
774,3720,2021-09-20 10:21:50,2021-09-20 10:21:50
775,3714,2021-09-20 10:21:50,2021-09-20 10:21:50
776,3713,2021-09-20 10:21:50,2021-09-20 10:21:50
777,3713,2021-09-20 10:21:50,2021-09-20 10:21:50
778,3712,2021-09-20 10:21:50,2021-09-20 10:21:50
779,3711,2021-09-20 10:21:50,2021-09-20 10:21:50
780,3710,2021-09-20 10:21:50,2021-09-20 10:21:50
781,3850,2021-09-20 10:21:50,2021-09-20 10:21:50
782,3851,2021-09-20 10:21:50,2021-09-20 10:21:50
783,3831,2021-09-20 10:21:50,2021-09-20 10:21:50
784,3847,2021-09-20 10:21:50,2021-09-20 10:21:50
785,3836,2021-09-20 10:21:50,2021-09-20 10:21:50
786,3822,2021-09-20 10:21:50,2021-09-20 10:21:50
787,3824,2021-09-20 10:21:50,2021-09-20 10:21:50
788,3820,2021-09-20 10:21:50,2021-09-20 10:21:50
789,3837,2021-09-20 10:21:50,2021-09-20 10:21:50
790,3821,2021-09-20 10:21:50,2021-09-20 10:21:50
791,3843,2021-09-20 10:21:50,2021-09-20 10:21:50
792,3848,2021-09-20 10:21:50,2021-09-20 10:21:50
793,3828,2021-09-20 10:21:50,2021-09-20 10:21:50
794,3825,2021-09-20 10:21:50,2021-09-20 10:21:50
795,3844,2021-09-20 10:21:50,2021-09-20 10:21:50
796,3829,2021-09-20 10:21:50,2021-09-20 10:21:50
797,3833,2021-09-20 10:21:50,2021-09-20 10:21:50
798,3842,2021-09-20 10:21:50,2021-09-20 10:21:50
799,3838,2021-09-20 10:21:50,2021-09-20 10:21:50
800,3823,2021-09-20 10:21:50,2021-09-20 10:21:50
801,3839,2021-09-20 10:21:50,2021-09-20 10:21:50
802,3841,2021-09-20 10:21:50,2021-09-20 10:21:50
803,3835,2021-09-20 10:21:50,2021-09-20 10:21:50
804,3834,2021-09-20 10:21:50,2021-09-20 10:21:50
805,3827,2021-09-20 10:21:50,2021-09-20 10:21:50
806,3832,2021-09-20 10:21:50,2021-09-20 10:21:50
807,3845,2021-09-20 10:21:50,2021-09-20 10:21:50
808,3879,2021-09-20 10:21:50,2021-09-20 10:21:50
809,3873,2021-09-20 10:21:50,2021-09-20 10:21:50
810,3870,2021-09-20 10:21:50,2021-09-20 10:21:50
811,3878,2021-09-20 10:21:50,2021-09-20 10:21:50
812,3877,2021-09-20 10:21:50,2021-09-20 10:21:50
813,3872,2021-09-20 10:21:50,2021-09-20 10:21:50
814,3871,2021-09-20 10:21:50,2021-09-20 10:21:50
815,3874,2021-09-20 10:21:50,2021-09-20 10:21:50
816,3881,2021-09-20 10:21:50,2021-09-20 10:21:50
817,3882,2021-09-20 10:21:50,2021-09-20 10:21:50
818,3883,2021-09-20 10:21:50,2021-09-20 10:21:50
819,3875,2021-09-20 10:21:50,2021-09-20 10:21:50
820,3891,2021-09-20 10:21:50,2021-09-20 10:21:50
821,3890,2021-09-20 10:21:50,2021-09-20 10:21:50
822,3892,2021-09-20 10:21:50,2021-09-20 10:21:50
823,3811,2021-09-20 10:21:50,2021-09-20 10:21:50
824,3812,2021-09-20 10:21:50,2021-09-20 10:21:50
825,3809,2021-09-20 10:21:50,2021-09-20 10:21:50
826,3803,2021-09-20 10:21:50,2021-09-20 10:21:50
827,3807,2021-09-20 10:21:50,2021-09-20 10:21:50
828,3808,2021-09-20 10:21:50,2021-09-20 10:21:50
829,3806,2021-09-20 10:21:50,2021-09-20 10:21:50
830,3801,2021-09-20 10:21:50,2021-09-20 10:21:50
831,3800,2021-09-20 10:21:50,2021-09-20 10:21:50
832,3804,2021-09-20 10:21:50,2021-09-20 10:21:50
833,3802,2021-09-20 10:21:50,2021-09-20 10:21:50
834,3862,2021-09-20 10:21:50,2021-09-20 10:21:50
835,3864,2021-09-20 10:21:50,2021-09-20 10:21:50
836,3861,2021-09-20 10:21:50,2021-09-20 10:21:50
837,3863,2021-09-20 10:21:50,2021-09-20 10:21:50
838,3860,2021-09-20 10:21:50,2021-09-20 10:21:50
839,3865,2021-09-20 10:21:50,2021-09-20 10:21:50
840,4570,2021-09-20 10:21:50,2021-09-20 10:21:50
841,4550,2021-09-20 10:21:50,2021-09-20 10:21:50
842,4560,2021-09-20 10:21:50,2021-09-20 10:21:50
843,4511,2021-09-20 10:21:50,2021-09-20 10:21:50
844,4510,2021-09-20 10:21:50,2021-09-20 10:21:50
845,4531,2021-09-20 10:21:50,2021-09-20 10:21:50
846,4530,2021-09-20 10:21:50,2021-09-20 10:21:50
847,4533,2021-09-20 10:21:50,2021-09-20 10:21:50
848,4532,2021-09-20 10:21:50,2021-09-20 10:21:50
849,4580,2021-09-20 10:21:50,2021-09-20 10:21:50
850,4590,2021-09-20 10:21:50,2021-09-20 10:21:50
851,4520,2021-09-20 10:21:50,2021-09-20 10:21:50
852,4540,2021-09-20 10:21:50,2021-09-20 10:21:50
853,4500,2021-09-20 10:21:50,2021-09-20 10:21:50
854,,2021-09-20 10:21:50,2021-09-20 10:21:50
855,,2021-09-20 10:21:50,2021-09-20 10:21:50
856,5270,2021-09-20 10:21:50,2021-09-20 10:21:50
857,5210,2021-09-20 10:21:50,2021-09-20 10:21:50
858,5266,2021-09-20 10:21:50,2021-09-20 10:21:50
859,5220,2021-09-20 10:21:50,2021-09-20 10:21:50
860,5240,2021-09-20 10:21:50,2021-09-20 10:21:50
861,5241,2021-09-20 10:21:50,2021-09-20 10:21:50
862,5201,2021-09-20 10:21:50,2021-09-20 10:21:50
863,5200,2021-09-20 10:21:50,2021-09-20 10:21:50
864,5230,2021-09-20 10:21:50,2021-09-20 10:21:50
865,5231,2021-09-20 10:21:50,2021-09-20 10:21:50
866,5226,2021-09-20 10:21:50,2021-09-20 10:21:50
867,5281,2021-09-20 10:21:50,2021-09-20 10:21:50
868,5282,2021-09-20 10:21:50,2021-09-20 10:21:50
869,5280,2021-09-20 10:21:50,2021-09-20 10:21:50
870,5291,2021-09-20 10:21:50,2021-09-20 10:21:50
871,5290,2021-09-20 10:21:50,2021-09-20 10:21:50
872,5250,2021-09-20 10:21:50,2021-09-20 10:21:50
873,5260,2021-09-20 10:21:50,2021-09-20 10:21:50
874,5216,2021-09-20 10:21:50,2021-09-20 10:21:50
875,5750,2021-09-20 10:21:50,2021-09-20 10:21:50
876,5751,2021-09-20 10:21:50,2021-09-20 10:21:50
877,5700,2021-09-20 10:21:50,2021-09-20 10:21:50
878,5740,2021-09-20 10:21:50,2021-09-20 10:21:50
879,5741,2021-09-20 10:21:50,2021-09-20 10:21:50
880,5730,2021-09-20 10:21:50,2021-09-20 10:21:50
881,5761,2021-09-20 10:21:50,2021-09-20 10:21:50
882,5760,2021-09-20 10:21:50,2021-09-20 10:21:50
883,5711,2021-09-20 10:21:50,2021-09-20 10:21:50
884,5710,2021-09-20 10:21:50,2021-09-20 10:21:50
885,5721,2021-09-20 10:21:50,2021-09-20 10:21:50
886,5720,2021-09-20 10:21:50,2021-09-20 10:21:50
887,5670,2021-09-20 10:21:50,2021-09-20 10:21:50
888,5630,2021-09-20 10:21:50,2021-09-20 10:21:50
889,5631,2021-09-20 10:21:50,2021-09-20 10:21:50
890,5600,2021-09-20 10:21:50,2021-09-20 10:21:50
891,5601,2021-09-20 10:21:50,2021-09-20 10:21:50
892,5680,2021-09-20 10:21:50,2021-09-20 10:21:50
893,5660,2021-09-20 10:21:50,2021-09-20 10:21:50
894,5611,2021-09-20 10:21:50,2021-09-20 10:21:50
895,5610,2021-09-20 10:21:50,2021-09-20 10:21:50
896,5650,2021-09-20 10:21:50,2021-09-20 10:21:50
897,5640,2021-09-20 10:21:50,2021-09-20 10:21:50
898,5621,2021-09-20 10:21:50,2021-09-20 10:21:50
899,5620,2021-09-20 10:21:50,2021-09-20 10:21:50
900,5510,2021-09-20 10:21:50,2021-09-20 10:21:50
